5,Peercoin,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,292,851.02246935. The last known price of Peercoin is 0.74521134 USD and is up 0.84 over the last 24 hours. It is currently trading on 10 active market(s) with $8,338.00 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin
5275,Paycoin,PCI,"Paycoin (PCI) is a cryptocurrency launched in 2019. Paycoin has a current supply of 3,941,000,000 with 0 in circulation. The last known price of Paycoin is 1.53515021 USD and is up 5.42 over the last 24 hours. It is currently trading on 7 active market(s) with $9,236,940.55 traded over the last 24 hours. More information can be found at https://payprotocol.io/index_eng.html.",https://payprotocol.io/index_eng.html,https://t.me/paycoin_announcement
5336,Homeros,HMR,"Homeros (HMR) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Homeros has a current supply of 10,000,000,000 with 0 in circulation. The last known price of Homeros is 0.02968593 USD and is up 2.55 over the last 24 hours. It is currently trading on 33 active market(s) with $2,042,507.49 traded over the last 24 hours. More information can be found at https://homerosnet.com/.",https://homerosnet.com/,https://t.me/homerosofficial
5338,Somnium Space Cubes,CUBE,"Somnium Space Cubes (CUBE) is a cryptocurrency launched in 2018and operates on the Ethereum platform. Somnium Space Cubes has a current supply of 100,000,000 with 0 in circulation. The last known price of Somnium Space Cubes is 12.00723355 USD and is up 6.15 over the last 24 hours. It is currently trading on 4 active market(s) with $1,018,056.94 traded over the last 24 hours. More information can be found at https://somniumspace.com/.",https://somniumspace.com/,https://t.me/somniumspace
5445,LBK,LBK,"LBK (LBK) is a cryptocurrency launched in 2019and operates on the Ethereum platform. LBK has a current supply of 2,000,000,000 with 0 in circulation. The last known price of LBK is 0.03087505 USD and is up 2.83 over the last 24 hours. It is currently trading on 2 active market(s) with $1,024,475.97 traded over the last 24 hours. More information can be found at https://www.lbank.info/.",https://www.lbank.info/,https://t.me/LBank_en
5455,Trexcoin,TREX,"Trexcoin (TREX) is a cryptocurrency launched in 2020. Users are able to generate TREX through the process of mining. Trexcoin has a current supply of 10,006,849,552.6 with 1,006,849,552.62 in circulation. The last known price of Trexcoin is 0.00000024 USD and is up 3.06 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.trexcoin.org/.",https://www.trexcoin.org/,https://t.me/TrexcoinOfficial
5478,ECOSC,ECU,"ECOSC (ECU) is a cryptocurrency launched in 2019and operates on the Ethereum platform. ECOSC has a current supply of 1,000,000,000 with 861,265.108355 in circulation. The last known price of ECOSC is 0.00700589 USD and is down -12.48 over the last 24 hours. It is currently trading on 1 active market(s) with $219.53 traded over the last 24 hours. More information can be found at https://www.ecosc.io/.",https://www.ecosc.io/,https://t.me/ECOSCu
5607,Simple Software Solutions,SSS,"Simple Software Solutions (SSS) is a cryptocurrency launched in 2020. Simple Software Solutions has a current supply of 3,156,655.08733367. The last known price of Simple Software Solutions is 0.00424454 USD and is up 3.06 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://sssolutions.io.",https://sssolutions.io,https://t.me/sssannouncement
5608,BTCUP,BTCUP,"BTCUP (BTCUP) is a cryptocurrency launched in 2020. BTCUP has a current supply of 0. The last known price of BTCUP is 68.08369554 USD and is up 9.15 over the last 24 hours. It is currently trading on 3 active market(s) with $5,486,957.27 traded over the last 24 hours. More information can be found at https://www.binance.com/en/leveraged-tokens/tokens/allTokens/BTCUP.",https://www.binance.com/en/leveraged-tokens/tokens/allTokens/BTCUP,https://t.me/binanceexchange
5609,BTCDOWN,BTCDOWN,"BTCDOWN (BTCDOWN) is a cryptocurrency . BTCDOWN has a current supply of 0. The last known price of BTCDOWN is 0.01285072 USD and is down -6.98 over the last 24 hours. It is currently trading on 3 active market(s) with $5,969,480.23 traded over the last 24 hours. More information can be found at https://www.binance.com/en/leveraged-tokens/tokens/allTokens.",https://www.binance.com/en/leveraged-tokens/tokens/allTokens,https://t.me/binanceexchange
