5,Peercoin,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,292,851.02246935. The last known price of Peercoin is 0.74521134 USD and is up 0.84 over the last 24 hours. It is currently trading on 10 active market(s) with $8,338.00 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin
5612,SOMESING,SSX,"SOMESING (SSX) is a cryptocurrency launched in 2018and operates on the Klaytn platform. SOMESING has a current supply of 5,000,000,000 with 2,533,621,748 in circulation. The last known price of SOMESING is 0.06451995 USD and is up 6.14 over the last 24 hours. It is currently trading on 8 active market(s) with $7,571,374.86 traded over the last 24 hours. More information can be found at https://somesing.io.",https://somesing.io,https://t.me/somesinglovers_EN
5614,Zelwin,ZLW,"Zelwin (ZLW) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Zelwin has a current supply of 300,000,000 with 72,331,834.1691 in circulation. The last known price of Zelwin is 1.98084691 USD and is up 3.55 over the last 24 hours. It is currently trading on 7 active market(s) with $442,457.60 traded over the last 24 hours. More information can be found at https://zelwin.com/.",https://zelwin.com/,https://t.me/ZelwinRussia
5616,MATH,MATH,"MATH (MATH) is a cryptocurrency launched in 2018and operates on the Ethereum platform. MATH has a current supply of 200,000,000 with 114,356,164.04 in circulation. The last known price of MATH is 0.36152872 USD and is up 4.87 over the last 24 hours. It is currently trading on 16 active market(s) with $449,109.15 traded over the last 24 hours. More information can be found at https://mathwallet.org.",https://mathwallet.org,https://t.me/mathwallet
5618,Dawn Protocol,DAWN,"Dawn Protocol (DAWN) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Dawn Protocol has a current supply of 76,588,156.82742885 with 70,522,812.65731478 in circulation. The last known price of Dawn Protocol is 2.28676709 USD and is up 1.46 over the last 24 hours. It is currently trading on 8 active market(s) with $2,961,166.68 traded over the last 24 hours. More information can be found at https://dawn.org.",https://dawn.org,https://t.me/dawnprotocol
5622,Darma Cash,DMCH,"Darma Cash (DMCH) is a cryptocurrency launched in 2019. Darma Cash has a current supply of 216,094,534. The last known price of Darma Cash is 0.31258114 USD and is up 0.05 over the last 24 hours. It is currently trading on 1 active market(s) with $45,356.62 traded over the last 24 hours. More information can be found at https://www.darmacash.com/.",https://www.darmacash.com/,https://t.me/DarmaCash
5625,LUKSO,LYXe,"LUKSO (LYXe) is a cryptocurrency launched in 2018and operates on the Ethereum platform. LUKSO has a current supply of 100,000,000 with 15,125,915.70885664 in circulation. The last known price of LUKSO is 15.91388042 USD and is up 10.38 over the last 24 hours. It is currently trading on 9 active market(s) with $3,236,783.90 traded over the last 24 hours. More information can be found at https://lukso.network.",https://lukso.network,https://t.me/LUKSO
5626,King DAG,KDAG,"King DAG (KDAG) is a cryptocurrency launched in 2019and operates on the Ethereum platform. King DAG has a current supply of 1,000,000,000 with 54,251,545 in circulation. The last known price of King DAG is 0.5922773 USD and is down -13.34 over the last 24 hours. It is currently trading on 4 active market(s) with $374,896.35 traded over the last 24 hours. More information can be found at https://kdag.io/.",https://kdag.io/,https://t.me/KingDAGGroup
5631,Orion Protocol,ORN,"Orion Protocol (ORN) is a cryptocurrency and operates on the Ethereum platform. Orion Protocol has a current supply of 100,000,000 with 34,195,000 in circulation. The last known price of Orion Protocol is 5.18555403 USD and is up 0.50 over the last 24 hours. It is currently trading on 22 active market(s) with $8,065,746.54 traded over the last 24 hours. More information can be found at https://www.orionprotocol.io/orn.",https://www.orionprotocol.io/orn,https://t.me/orionprotocol
5647,Kadena,KDA,"Kadena (KDA) is a cryptocurrency . Users are able to generate KDA through the process of mining. Kadena has a current supply of 1,000,000,000 with 161,653,659.67068 in circulation. The last known price of Kadena is 11.96422733 USD and is up 14.70 over the last 24 hours. It is currently trading on 14 active market(s) with $64,116,396.73 traded over the last 24 hours. More information can be found at http://kadena.io/.",http://kadena.io/,https://t.me/kadena_io
