5,Peercoin,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,292,851.02246935. The last known price of Peercoin is 0.74521134 USD and is up 0.84 over the last 24 hours. It is currently trading on 10 active market(s) with $8,338.00 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin
12183,Loki Variants Fan,VARIANTS,Loki Variants Fan (VARIANTS) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Loki Variants Fan has a current supply of 0. The last known price of Loki Variants Fan is 0 USD and is up 0.00 over the last 24 hours. It is currently trading on 0 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://lokivariants.com/.,https://lokivariants.com/,https://t.me/thelokitoken
12206,MeowSwap,MEOW,MeowSwap (MEOW) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. MeowSwap has a current supply of 0. The last known price of MeowSwap is 0.10521504 USD and is up 0.61 over the last 24 hours. It is currently trading on 2 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://meowswap.net/.,https://meowswap.net/,https://t.me/meow_swap
12247,S-ONE Finance,SONE,"S-ONE Finance (SONE) is a cryptocurrency and operates on the Ethereum platform. S-ONE Finance has a current supply of 30,000,000 with 0 in circulation. The last known price of S-ONE Finance is 0.58221951 USD and is up 0.08 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://s-one.finance/.",https://s-one.finance/,https://t.me/sone_finance
12342,SAVE CARDANO,SADA,SAVE CARDANO (SADA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. SAVE CARDANO has a current supply of 0. The last known price of SAVE CARDANO is 0 USD and is up 0.00 over the last 24 hours. It is currently trading on 0 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://savecardano.com.,https://savecardano.com,https://t.me/SaveCardano
12353,FlokiFrunkPuppy,FloFru,FlokiFrunkPuppy (FloFru) is a cryptocurrency and operates on the Avalanche C-Chain platform. FlokiFrunkPuppy has a current supply of 0. The last known price of FlokiFrunkPuppy is 0.00000016 USD and is up 13.81 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.flokifrunkpuppyx.com/.,https://www.flokifrunkpuppyx.com/,https://t.me/FlokiFrunkPuppyAVAX
12357,DefiXBet,DXB,DefiXBet (DXB) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. DefiXBet has a current supply of 0. The last known price of DefiXBet is 0.03449482 USD and is up 0.08 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://defixbet.com/.,https://defixbet.com/,https://t.me/DefiXBetchinese
12370,AvaNyan,ANYAN,"AvaNyan (ANYAN) is a cryptocurrency launched in 2021and operates on the Avalanche C-Chain platform. AvaNyan has a current supply of 10,000,000 with 0 in circulation. The last known price of AvaNyan is 0.0452986 USD and is up 13.81 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.avanyan.io.",https://www.avanyan.io,https://t.me/avanyanio
12384,Game1Network,GAME1,"Game1Network (GAME1) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Game1Network has a current supply of 21,000,000 with 0 in circulation. The last known price of Game1Network is 0.00423963 USD and is up 3.43 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://game1network.com.",https://game1network.com,https://t.me/game1network
12397,MoonBeans,BEANS,"MoonBeans (BEANS) is a cryptocurrency launched in 2021and operates on the Moonriver platform. MoonBeans has a current supply of 1,000,000 with 0 in circulation. The last known price of MoonBeans is 2.27769729 USD and is up 15.47 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://moonbeanstoken.com.",https://moonbeanstoken.com,https://t.me/moonbeanstoken
