5,Peercoin,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,292,851.02246935. The last known price of Peercoin is 0.74521134 USD and is up 0.84 over the last 24 hours. It is currently trading on 10 active market(s) with $8,338.00 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin
3990,Webflix Token,WFX,"Webflix Token (WFX) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Webflix Token has a current supply of 27,000,000,000 with 14,314,984,493.1707 in circulation. The last known price of Webflix Token is 0.00001151 USD and is up 37.79 over the last 24 hours. It is currently trading on 1 active market(s) with $230.17 traded over the last 24 hours. More information can be found at http://www.webflix.io/.",http://www.webflix.io/,https://t.me/webflix1
3998,Krios,GIG,"Krios (GIG) is a cryptocurrency launched in 2017and operates on the Ethereum platform. Krios has a current supply of 500,000,000 with 499,994,072.26999205 in circulation. The last known price of Krios is 0.00087437 USD and is up 6.05 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.krios.io/.",https://www.krios.io/,https://t.me/KriosICO
4001,MenaPay,MPAY,"MenaPay (MPAY) is a cryptocurrency and operates on the Ethereum platform. MenaPay has a current supply of 400,000,000 with 134,138,176.2052 in circulation. The last known price of MenaPay is 0.00426561 USD and is up 16.52 over the last 24 hours. It is currently trading on 3 active market(s) with $24.23 traded over the last 24 hours. More information can be found at https://www.menapay.io/.",https://www.menapay.io/,https://t.me/MenaPay
4008,Bitcoin CZ,BCZ,"Bitcoin CZ (BCZ) is a cryptocurrency . Users are able to generate BCZ through the process of mining. Bitcoin CZ has a current supply of 3,812,088.69537663. The last known price of Bitcoin CZ is 0.00707424 USD and is up 3.06 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at http://specialcoins.ovh/.",http://specialcoins.ovh/,https://t.me/privacyfortheworld
4028,MotaCoin,MOTA,"MotaCoin (MOTA) is a cryptocurrency . Users are able to generate MOTA through the process of mining. MotaCoin has a current supply of 70,342,474.853835 with 54,710,493.40562096 in circulation. The last known price of MotaCoin is 0.00707139 USD and is down -14.06 over the last 24 hours. It is currently trading on 1 active market(s) with $1,280.26 traded over the last 24 hours. More information can be found at https://www.motacoin.net/.",https://www.motacoin.net/,https://t.me/motacoin
4034,Jarvis+,JAR,"Jarvis+ (JAR) is a cryptocurrency and operates on the Ethereum platform. Jarvis+ has a current supply of 600,000,000 with 108,157,249.22675677 in circulation. The last known price of Jarvis+ is 0.00947114 USD and is up 9.88 over the last 24 hours. It is currently trading on 4 active market(s) with $251,478.79 traded over the last 24 hours. More information can be found at http://www.jarvisplus.com/.",http://www.jarvisplus.com/,https://t.me/jarvisplus
4045,Catex Token,CATT,"Catex Token (CATT) is a cryptocurrency and operates on the Ethereum platform. Catex Token has a current supply of 1,262,219,478 with 764,538,331 in circulation. The last known price of Catex Token is 0.00051248 USD and is up 0.25 over the last 24 hours. It is currently trading on 2 active market(s) with $1,376.21 traded over the last 24 hours. More information can be found at https://www.catex.io/.",https://www.catex.io/,https://t.me/catex_group
4047,Naka Bodhi Token,NBOT,"Naka Bodhi Token (NBOT) is a cryptocurrency and operates on the Ethereum platform. Naka Bodhi Token has a current supply of 100,000,000 with 70,000,000 in circulation. The last known price of Naka Bodhi Token is 0.0065021 USD and is down -3.32 over the last 24 hours. It is currently trading on 3 active market(s) with $46,123.43 traded over the last 24 hours. More information can be found at https://www.nakachain.org/.",https://www.nakachain.org/,https://t.me/nakachain
4069,Blockburn,BURN,"Blockburn (BURN) is a cryptocurrency and operates on the Ethereum platform. Blockburn has a current supply of 1,977,738,957.6. The last known price of Blockburn is 0.00016833 USD and is up 3.91 over the last 24 hours. It is currently trading on 4 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://blockburn.io/.",https://blockburn.io/,https://t.me/blockburn
4071,Ubricoin,UBN,"Ubricoin (UBN) is a cryptocurrency and operates on the Ethereum platform. Ubricoin has a current supply of 19,987,431,317.342201 with 2,337,584,181.50622 in circulation. The last known price of Ubricoin is 0.00016682 USD and is up 6.01 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://ubricoin.ubrica.com/.",https://ubricoin.ubrica.com/,https://t.me/ubricoin
