5,Peercoin,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,292,851.02246935. The last known price of Peercoin is 0.74521134 USD and is up 0.84 over the last 24 hours. It is currently trading on 10 active market(s) with $8,338.00 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin
11787,Fantom Doge,RIP,"Fantom Doge (RIP) is a cryptocurrency and operates on the Fantom platform. Fantom Doge has a current supply of 1,000,000,000,000,000 with 0 in circulation. The last known price of Fantom Doge is 0 USD and is up 13.19 over the last 24 hours. It is currently trading on 2 active market(s) with $692.22 traded over the last 24 hours. More information can be found at ripdoge.io.",ripdoge.io,https://t.me/ripfantomdoge
11811,PASV,PASV,PASV (PASV) is a cryptocurrency and operates on the Ethereum platform. PASV has a current supply of 0. The last known price of PASV is 0 USD and is up 3.72 over the last 24 hours. It is currently trading on 1 active market(s) with $806.49 traded over the last 24 hours. More information can be found at https://passivetoken.io/.,https://passivetoken.io/,https://t.me/pasvtoken
11814,Potato,POTATO,"Potato (POTATO) is a cryptocurrency launched in 2020and operates on the Solana platform. Potato has a current supply of 0. The last known price of Potato is 0.0000001 USD and is up 4.34 over the last 24 hours. It is currently trading on 2 active market(s) with $2,694.58 traded over the last 24 hours. More information can be found at https://potatocoinspl.com/.",https://potatocoinspl.com/,https://t.me/PotatoCoinSPLChat
11833,Gain Protocol,GAIN,"Gain Protocol (GAIN) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Gain Protocol has a current supply of 1,000,000,000,000 with 0 in circulation. The last known price of Gain Protocol is 0.00000494 USD and is up 3.34 over the last 24 hours. It is currently trading on 1 active market(s) with $380.88 traded over the last 24 hours. More information can be found at https://www.gainprotocol.com.",https://www.gainprotocol.com,https://t.me/gain_protocol
11857,GMX,GMX,GMX (GMX) is a cryptocurrency and operates on the Arbitrum platform. GMX has a current supply of 0. The last known price of GMX is 24.78641591 USD and is up 5.13 over the last 24 hours. It is currently trading on 1 active market(s) with $653.02 traded over the last 24 hours. More information can be found at https://gmx.io/.,https://gmx.io/,https://t.me/GMX_IO
11873,Arbucks,BUCK,"Arbucks (BUCK) is a cryptocurrency launched in 2021and operates on the Arbitrum platform. Arbucks has a current supply of 0. The last known price of Arbucks is 0.00189645 USD and is down -2.18 over the last 24 hours. It is currently trading on 1 active market(s) with $1,156.84 traded over the last 24 hours. More information can be found at https://arbucks.io/.",https://arbucks.io/,https://t.me/arbuckscafe
11888,Matrixswap,MATRIX,"Matrixswap (MATRIX) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Matrixswap has a current supply of 0. The last known price of Matrixswap is 0.20463316 USD and is up 3.44 over the last 24 hours. It is currently trading on 1 active market(s) with $1,582.40 traded over the last 24 hours. More information can be found at https://www.matrixswap.io/.",https://www.matrixswap.io/,https://t.me/matrixswapofficial
11890,Chihuahuax,CHIHUA,Chihuahuax (CHIHUA) is a cryptocurrency and operates on the Avalanche C-Chain platform. Chihuahuax has a current supply of 0. The last known price of Chihuahuax is 0 USD and is up 11.32 over the last 24 hours. It is currently trading on 2 active market(s) with $184.29 traded over the last 24 hours. More information can be found at https://www.chihuahuax.finance/.,https://www.chihuahuax.finance/,https://t.me/chihuahuaxx
11896,Morpheus Token,MORPH,Morpheus Token (MORPH) is a cryptocurrency and operates on the Fantom platform. Morpheus Token has a current supply of 0. The last known price of Morpheus Token is 0.16979134 USD and is up 5.07 over the last 24 hours. It is currently trading on 7 active market(s) with $747.76 traded over the last 24 hours. More information can be found at https://morpheusswap.finance/.,https://morpheusswap.finance/,https://t.me/MorpheusSwapFinance
