5,Peercoin,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,292,851.02246935. The last known price of Peercoin is 0.74521134 USD and is up 0.84 over the last 24 hours. It is currently trading on 10 active market(s) with $8,338.00 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin
15374,YTizer,YTZ,"YTizer (YTZ) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. YTizer has a current supply of 250,000,000 with 0 in circulation. The last known price of YTizer is 0.00017188 USD and is up 27.30 over the last 24 hours. It is currently trading on 1 active market(s) with $14,151.72 traded over the last 24 hours. More information can be found at https://ytizer.com/.",https://ytizer.com/,https://t.me/ytizerofficial
15376,Rocky Inu,ROCKY,"Rocky Inu (ROCKY) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Rocky Inu has a current supply of 1,000,000,000,000,000 with 0 in circulation. The last known price of Rocky Inu is 0.00000001 USD and is up 1.60 over the last 24 hours. It is currently trading on 1 active market(s) with $16,735.92 traded over the last 24 hours. More information can be found at https://www.rockyinu.com/.",https://www.rockyinu.com/,https://t.me/rocky_inu_group
15386,Kaiken,KAIDHT,"Kaiken (KAIDHT) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Kaiken has a current supply of 100,000 with 0 in circulation. The last known price of Kaiken is 21.54658535 USD and is up 18.60 over the last 24 hours. It is currently trading on 1 active market(s) with $10,858.14 traded over the last 24 hours. More information can be found at https://kaikeninu.net/.",https://kaikeninu.net/,https://t.me/kaieco
15390,PixelSQUID,PIXELSQUID,"PixelSQUID (PIXELSQUID) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. PixelSQUID has a current supply of 0. The last known price of PixelSQUID is 0.00264217 USD and is down -1.05 over the last 24 hours. It is currently trading on 3 active market(s) with $8,729.56 traded over the last 24 hours. More information can be found at https://pixelsquid.site/.",https://pixelsquid.site/,https://t.me/PixelSquidBSC
15391,Rich Santa,SANTA,"Rich Santa (SANTA) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Rich Santa has a current supply of 7,900,000,000 with 0 in circulation. The last known price of Rich Santa is 0.00001683 USD and is down -58.20 over the last 24 hours. It is currently trading on 1 active market(s) with $11,388.14 traded over the last 24 hours. More information can be found at https://richsanta.org.",https://richsanta.org,https://t.me/SantaCommunity
15397,Firulais,FIRU,"Firulais (FIRU) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Firulais has a current supply of 100,000,000,000,000,000 with 0 in circulation. The last known price of Firulais is 0 USD and is down -21.13 over the last 24 hours. It is currently trading on 2 active market(s) with $7,660.02 traded over the last 24 hours. More information can be found at https://firulais.io.",https://firulais.io,https://t.me/FirulaisFinance
15420,Evolution,EVO,"Evolution (EVO) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Evolution has a current supply of 0. The last known price of Evolution is 0.00075152 USD and is up 3.73 over the last 24 hours. It is currently trading on 1 active market(s) with $3,398.41 traded over the last 24 hours. More information can be found at https://evolutioncrypto.net/.",https://evolutioncrypto.net/,https://t.me/TheEvolutionOfficial
15422,Income Island Token,INCOME,"Income Island Token (INCOME) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Income Island Token has a current supply of 1,000,000,000,000 with 0 in circulation. The last known price of Income Island Token is 0.00000205 USD and is up 20.56 over the last 24 hours. It is currently trading on 1 active market(s) with $9,218.31 traded over the last 24 hours. More information can be found at https://incomeisland.org/.",https://incomeisland.org/,https://t.me/incomeisland
15432,Bikini Finance,BIKINI,"Bikini Finance (BIKINI) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Bikini Finance has a current supply of 877,000 with 0 in circulation. The last known price of Bikini Finance is 0.14125894 USD and is down -5.41 over the last 24 hours. It is currently trading on 2 active market(s) with $9,262.90 traded over the last 24 hours. More information can be found at https://app.bikini.finance/home.",https://app.bikini.finance/home,https://t.me/BikiniFinance
