5,Peercoin,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,292,851.02246935. The last known price of Peercoin is 0.74521134 USD and is up 0.84 over the last 24 hours. It is currently trading on 10 active market(s) with $8,338.00 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin
2545,Arcblock,ABT,"Arcblock (ABT) is a cryptocurrency and operates on the Ethereum platform. Arcblock has a current supply of 186,000,000 with 98,554,305.44029327 in circulation. The last known price of Arcblock is 0.16754696 USD and is up 2.52 over the last 24 hours. It is currently trading on 10 active market(s) with $3,271,282.93 traded over the last 24 hours. More information can be found at https://www.arcblock.io/.",https://www.arcblock.io/,https://t.me/ArcBlock
2554,Lympo,LYM,"Lympo (LYM) is a cryptocurrency launched in 2018and operates on the Ethereum platform. Lympo has a current supply of 999,999,999.017098 with 826,672,979.017098 in circulation. The last known price of Lympo is 0.00993779 USD and is up 6.71 over the last 24 hours. It is currently trading on 21 active market(s) with $517,240.51 traded over the last 24 hours. More information can be found at https://lympo.io/.",https://lympo.io/,https://t.me/lympo
2556,Credits,CS,"Credits (CS) is a cryptocurrency . Credits has a current supply of 249,471,071.21 with 223,456,423 in circulation. The last known price of Credits is 0.02379266 USD and is up 3.98 over the last 24 hours. It is currently trading on 4 active market(s) with $18,059.64 traded over the last 24 hours. More information can be found at https://credits.com/en.",https://credits.com/en,https://t.me/creditstechnical
2558,Insights Network,INSTAR,"Insights Network (INSTAR) is a cryptocurrency . Insights Network has a current supply of 288,741,989.5345 with 196,753,507.9 in circulation. The last known price of Insights Network is 0.0297118 USD and is up 8.84 over the last 24 hours. It is currently trading on 2 active market(s) with $3.23 traded over the last 24 hours. More information can be found at https://instars.com/.",https://instars.com/,https://t.me/InsightsNetwork
2561,BitTube,TUBE,"BitTube (TUBE) is a cryptocurrency launched in 2018. Users are able to generate TUBE through the process of mining. BitTube has a current supply of 330,211,555.660002. The last known price of BitTube is 0.0034479 USD and is up 16.07 over the last 24 hours. It is currently trading on 3 active market(s) with $386.57 traded over the last 24 hours. More information can be found at https://BitTube.cash.",https://BitTube.cash,https://t.me/bittubeapp
2562,Education Ecosystem,LEDU,"Education Ecosystem (LEDU) is a cryptocurrency launched in 2015and operates on the Ethereum platform. Education Ecosystem has a current supply of 362,983,094 with 236,710,413.100772 in circulation. The last known price of Education Ecosystem is 0.01192994 USD and is up 3.30 over the last 24 hours. It is currently trading on 4 active market(s) with $20.04 traded over the last 24 hours. More information can be found at https://ledu.education-ecosystem.com/.",https://ledu.education-ecosystem.com/,https://t.me/ledu_token
2569,CoinPoker,CHP,"CoinPoker (CHP) is a cryptocurrency and operates on the Polygon platform. CoinPoker has a current supply of 278,237,314.35457474 with 274,720,611.9545747 in circulation. The last known price of CoinPoker is 0.05550922 USD and is down -14.56 over the last 24 hours. It is currently trading on 1 active market(s) with $21,878.59 traded over the last 24 hours. More information can be found at https://coinpoker.com/.",https://coinpoker.com/,https://t.me/officialcoinpoker
2578,TE-FOOD,TONE,"TE-FOOD (TONE) is a cryptocurrency and operates on the Ethereum platform. TE-FOOD has a current supply of 1,000,000,000 with 568,723,685.779344 in circulation. The last known price of TE-FOOD is 0.0245341 USD and is up 0.71 over the last 24 hours. It is currently trading on 4 active market(s) with $157,206.73 traded over the last 24 hours. More information can be found at https://www.te-food.com/.",https://www.te-food.com/,https://t.me/tefood
2601,1World,1WO,"1World (1WO) is a cryptocurrency and operates on the Ethereum platform. 1World has a current supply of 37,219,452.96. The last known price of 1World is 0.09051374 USD and is up 2.59 over the last 24 hours. It is currently trading on 1 active market(s) with $7,613.52 traded over the last 24 hours. More information can be found at https://ico.1worldonline.com.",https://ico.1worldonline.com,https://t.me/oneworldonlineico
2602,NaPoleonX,NPX,"NaPoleonX (NPX) is a cryptocurrency and operates on the Ethereum platform. NaPoleonX has a current supply of 29,800,000 with 25,330,000 in circulation. The last known price of NaPoleonX is 0.18012979 USD and is up 0.05 over the last 24 hours. It is currently trading on 1 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://napoleonx.ai/.",https://napoleonx.ai/,https://t.me/napoleonx_ICO
2605,BnkToTheFuture,BFT,"BnkToTheFuture (BFT) is a cryptocurrency and operates on the Ethereum platform. BnkToTheFuture has a current supply of 1,000,000,000 with 729,955,635.3247391 in circulation. The last known price of BnkToTheFuture is 0.01457349 USD and is up 0.32 over the last 24 hours. It is currently trading on 8 active market(s) with $32,339.55 traded over the last 24 hours. More information can be found at https://bf-token.bnktothefuture.com/#!/.",https://bf-token.bnktothefuture.com/#!/,https://t.me/bf_token
2607,AMLT,AMLT,"AMLT (AMLT) is a cryptocurrency and operates on the Ethereum platform. AMLT has a current supply of 400,000,000 with 303,257,936.7573763 in circulation. The last known price of AMLT is 0.02183787 USD and is up 12.13 over the last 24 hours. It is currently trading on 5 active market(s) with $1,536.30 traded over the last 24 hours. More information can be found at https://amlt.coinfirm.com/.",https://amlt.coinfirm.com/,https://t.me/AMLT_Coinfirm
2610,PECULIUM,PCL,"PECULIUM (PCL) is a cryptocurrency launched in 2017and operates on the Ethereum platform. PECULIUM has a current supply of 220,502,320 with 2,131,679,812.2890034 in circulation. The last known price of PECULIUM is 0.00432653 USD and is up 4.06 over the last 24 hours. It is currently trading on 2 active market(s) with $22.94 traded over the last 24 hours. More information can be found at http://peculium.io.",http://peculium.io,https://t.me/peculiumfr
2629,Scala,XLA,"Scala (XLA) is a cryptocurrency . Users are able to generate XLA through the process of mining. Scala has a current supply of 14,002,198,968.45 with 10,202,198,968.45 in circulation. The last known price of Scala is 0.00017823 USD and is down -0.04 over the last 24 hours. It is currently trading on 2 active market(s) with $1,060.39 traded over the last 24 hours. More information can be found at https://scalaproject.io/.",https://scalaproject.io/,https://t.me/scalaofficial
2642,CyberVein,CVT,"CyberVein (CVT) is a cryptocurrency and operates on the Ethereum platform. CyberVein has a current supply of 2,147,483,648 with 1,060,404,495.64999 in circulation. The last known price of CyberVein is 0.0053828 USD and is up 0.50 over the last 24 hours. It is currently trading on 11 active market(s) with $79,739.90 traded over the last 24 hours. More information can be found at http://www.cybervein.org/.",http://www.cybervein.org/,https://t.me/CyberVeinCommunity
2653,Auctus,AUC,"Auctus (AUC) is a cryptocurrency and operates on the Ethereum platform. Auctus has a current supply of 65,829,630.62007512 with 57,062,105.4042059 in circulation. The last known price of Auctus is 0.04481127 USD and is up 1.15 over the last 24 hours. It is currently trading on 4 active market(s) with $18,888.32 traded over the last 24 hours. More information can be found at https://auctus.org/.",https://auctus.org/,https://t.me/AuctusProject
2655,Monero Classic,XMC,"Monero Classic (XMC) is a cryptocurrency . Monero Classic has a current supply of 19,176,436.19105911. The last known price of Monero Classic is 0.19882621 USD and is down -5.53 over the last 24 hours. It is currently trading on 3 active market(s) with $18,250.86 traded over the last 24 hours. More information can be found at http://monero-classic.org/.",http://monero-classic.org/,https://t.me/xmccurrency
2661,Tripio,TRIO,"Tripio (TRIO) is a cryptocurrency and operates on the Ethereum platform. Tripio has a current supply of 5,000,000,000 with 3,750,000,000 in circulation. The last known price of Tripio is 0.00044112 USD and is down -0.24 over the last 24 hours. It is currently trading on 4 active market(s) with $78,708.03 traded over the last 24 hours. More information can be found at https://trip.io/.",https://trip.io/,https://t.me/tripioglobal
2666,Effect Network,EFX,"Effect Network (EFX) is a cryptocurrency and operates on the Ethereum platform. Effect Network has a current supply of 650,000,000 with 252,168,527.315999 in circulation. The last known price of Effect Network is 0.01879515 USD and is up 4.26 over the last 24 hours. It is currently trading on 5 active market(s) with $105,163.03 traded over the last 24 hours. More information can be found at https://effect.network.",https://effect.network,https://t.me/effectai
2677,Linker Coin,LNC,"Linker Coin (LNC) is a cryptocurrency launched in 2017and operates on the Ethereum platform. Linker Coin has a current supply of 500,000,000 with 112,776,150.004 in circulation. The last known price of Linker Coin is 0.07946151 USD and is up 25.83 over the last 24 hours. It is currently trading on 2 active market(s) with $17,470.34 traded over the last 24 hours. More information can be found at https://www.linkercoin.com/en.",https://www.linkercoin.com/en,https://t.me/linkercoineng
