5,Peercoin,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,292,851.02246935. The last known price of Peercoin is 0.74521134 USD and is up 0.84 over the last 24 hours. It is currently trading on 10 active market(s) with $8,338.00 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin
14938,Jade Protocol,JADE,"Jade Protocol (JADE) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Jade Protocol has a current supply of 877,653.92 with 567,919.96 in circulation. The last known price of Jade Protocol is 148.16283579 USD and is down -29.04 over the last 24 hours. It is currently trading on 11 active market(s) with $76,855,880.45 traded over the last 24 hours. More information can be found at https://jadeprotocol.io/.",https://jadeprotocol.io/,https://t.me/jadeprotocolofficial
15257,EverRise,RISE,"EverRise (RISE) is a cryptocurrency launched in 2021and operates on the Ethereum platform. EverRise has a current supply of 71,618,033,988 with 63,879,133,973.430244 in circulation. The last known price of EverRise is 0.0009606 USD and is up 7.68 over the last 24 hours. It is currently trading on 6 active market(s) with $1,115,400.07 traded over the last 24 hours. More information can be found at https://www.everrise.com/.",https://www.everrise.com/,https://t.me/everriseofficial
15478,Decentral Games,DG,"Decentral Games (DG) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Decentral Games has a current supply of 255,215,897.6886553 with 250,409,871.51596743 in circulation. The last known price of Decentral Games is 0.32017379 USD and is up 14.05 over the last 24 hours. It is currently trading on 5 active market(s) with $1,253,789.96 traded over the last 24 hours. More information can be found at https://decentral.games.",https://decentral.games,https://t.me/decentralgames
15585,GuildFi,GF,"GuildFi (GF) is a cryptocurrency launched in 2021and operates on the Ethereum platform. GuildFi has a current supply of 1,000,000,000 with 42,185,071.6265935 in circulation. The last known price of GuildFi is 1.65276189 USD and is up 5.18 over the last 24 hours. It is currently trading on 13 active market(s) with $4,829,538.90 traded over the last 24 hours. More information can be found at https://guildfi.com/.",https://guildfi.com/,https://t.me/guildfi
25,Goldcoin,GLC,"Goldcoin (GLC) is a cryptocurrency launched in 2013. Users are able to generate GLC through the process of mining. Goldcoin has a current supply of 43,773,632.99997146 with 43,681,421.99997146 in circulation. The last known price of Goldcoin is 0.1584228 USD and is up 23.35 over the last 24 hours. It is currently trading on 6 active market(s) with $66,033.81 traded over the last 24 hours. More information can be found at https://www.goldcoinproject.org/.",https://www.goldcoinproject.org/,https://t.me/goldcointalk
35,Phoenixcoin,PXC,"Phoenixcoin (PXC) is a cryptocurrency . Users are able to generate PXC through the process of mining. Phoenixcoin has a current supply of 85,384,174.625. The last known price of Phoenixcoin is 0.01320524 USD and is down -0.49 over the last 24 hours. It is currently trading on 2 active market(s) with $246.10 traded over the last 24 hours. More information can be found at http://phoenixcoin.org/.",http://phoenixcoin.org/,https://t.me/pxcofficial
64,Public Index Network,PIN,"Public Index Network (PIN) is a cryptocurrency . Users are able to generate PIN through the process of mining. Public Index Network has a current supply of 152,351,008.348. The last known price of Public Index Network is 0.02263756 USD and is up 3.06 over the last 24 hours. It is currently trading on 1 active market(s) with $791.05 traded over the last 24 hours. More information can be found at https://publicindex.network/.",https://publicindex.network/,http://t.me/publicindexnetwork
66,Nxt,NXT,"Nxt (NXT) is a cryptocurrency . Nxt has a current supply of 998,999,941.50769. The last known price of Nxt is 0.01277624 USD and is up 3.45 over the last 24 hours. It is currently trading on 9 active market(s) with $237,061.61 traded over the last 24 hours. More information can be found at https://www.jelurida.com/nxt.",https://www.jelurida.com/nxt,https://t.me/NXTCommunity
83,Omni,OMNI,"Omni (OMNI) is a cryptocurrency . Omni has a current supply of 619,299.59062757 with 562,983.59062757 in circulation. The last known price of Omni is 3.2543 USD and is up 7.26 over the last 24 hours. It is currently trading on 1 active market(s) with $1,022.57 traded over the last 24 hours. More information can be found at http://www.omnilayer.org/.",http://www.omnilayer.org/,https://t.me/OmniLayer
87,FedoraCoin,TIPS,"FedoraCoin (TIPS) is a cryptocurrency . Users are able to generate TIPS through the process of mining. FedoraCoin has a current supply of 482,759,907,611.124 with 212,269,865,434.283997 in circulation. The last known price of FedoraCoin is 0.00000958 USD and is up 5.94 over the last 24 hours. It is currently trading on 2 active market(s) with $29,912.67 traded over the last 24 hours. More information can be found at https://www.tipsco.in/.",https://www.tipsco.in/,https://t.me/FedoraTipsCoinOfficialCN
90,Dimecoin,DIME,"Dimecoin (DIME) is a cryptocurrency launched in 2013. Users are able to generate DIME through the process of mining. Dimecoin has a current supply of 555,998,059,584 with 478,333,438,962 in circulation. The last known price of Dimecoin is 0.00000597 USD and is up 80.43 over the last 24 hours. It is currently trading on 9 active market(s) with $2,651.88 traded over the last 24 hours. More information can be found at https://www.dimecoinnetwork.com/.",https://www.dimecoinnetwork.com/,https://t.me/Dimecoinofficialpublic
93,42-coin,42,"42-coin (42) is a cryptocurrency . Users are able to generate 42 through the process of mining. 42-coin has a current supply of 41.99995186. The last known price of 42-coin is 91,729.27444178 USD and is up 3.06 over the last 24 hours. It is currently trading on 1 active market(s) with $3,953.53 traded over the last 24 hours. More information can be found at http://42-coin.org/.",http://42-coin.org/,https://t.me/chat42coin
122,PotCoin,POT,"PotCoin (POT) is a cryptocurrency . Users are able to generate POT through the process of mining. PotCoin has a current supply of 227,144,116.41467264. The last known price of PotCoin is 0.01010602 USD and is down -7.81 over the last 24 hours. It is currently trading on 3 active market(s) with $524.89 traded over the last 24 hours. More information can be found at http://www.potcoin.com/.",http://www.potcoin.com/,https://t.me/potcoin420
