5,Peercoin,PPC,"Peercoin (PPC) is a cryptocurrency . Users are able to generate PPC through the process of mining. Peercoin has a current supply of 27,292,851.02246935. The last known price of Peercoin is 0.74521134 USD and is up 0.84 over the last 24 hours. It is currently trading on 10 active market(s) with $8,338.00 traded over the last 24 hours. More information can be found at http://www.peercoin.net.",http://www.peercoin.net,https://t.me/peercoin
15121,ACU Platform,ACU,"ACU Platform (ACU) is a cryptocurrency and operates on the Ethereum platform. ACU Platform has a current supply of 8,000,000,000 with 0 in circulation. The last known price of ACU Platform is 13.46873177 USD and is down -13.73 over the last 24 hours. It is currently trading on 1 active market(s) with $79,300.15 traded over the last 24 hours. More information can be found at http://acuglobal.io/.",http://acuglobal.io/,https://t.me/acuglobalcom
15143,Bridge$,BRG.X,"Bridge$ (BRG.X) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Bridge$ has a current supply of 100,000,000 with 0 in circulation. The last known price of Bridge$ is 0.1473249 USD and is down -0.16 over the last 24 hours. It is currently trading on 1 active market(s) with $91,852.69 traded over the last 24 hours. More information can be found at https://bridges.exchange.",https://bridges.exchange,https://t.me/BRIDGEScrypto
15183,Star Wars Cat,SWCAT,"Star Wars Cat (SWCAT) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Star Wars Cat has a current supply of 10,000,000,000 with 0 in circulation. The last known price of Star Wars Cat is 0.00167385 USD and is down -13.72 over the last 24 hours. It is currently trading on 3 active market(s) with $218,445.71 traded over the last 24 hours. More information can be found at https://catplanet.finance/#/.",https://catplanet.finance/#/,https://t.me/Star_WarsCat
15191,Defrost Finance,MELT,"Defrost Finance (MELT) is a cryptocurrency launched in 2021and operates on the Avalanche C-Chain platform. Defrost Finance has a current supply of 100,000,000 with 0 in circulation. The last known price of Defrost Finance is 1.4813128 USD and is up 4.58 over the last 24 hours. It is currently trading on 1 active market(s) with $121,677.64 traded over the last 24 hours. More information can be found at https://defrost.finance/.",https://defrost.finance/,https://t.me/Defrost_Finance
15211,Atlantis,ATLAS,"Atlantis (ATLAS) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Atlantis has a current supply of 0. The last known price of Atlantis is 15.41296025 USD and is down -0.47 over the last 24 hours. It is currently trading on 2 active market(s) with $140,565.15 traded over the last 24 hours. More information can be found at https://atlantis.autoshark.finance/.",https://atlantis.autoshark.finance/,https://t.me/AutoSharkFinance
15221,WidiLand,WIDI,"WidiLand (WIDI) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. WidiLand has a current supply of 400,000,000 with 0 in circulation. The last known price of WidiLand is 0.2820999 USD and is up 23.25 over the last 24 hours. It is currently trading on 2 active market(s) with $330,783.87 traded over the last 24 hours. More information can be found at https://widiland.com/.",https://widiland.com/,https://t.me/widiland
15249,Cerberus,3DOG,"Cerberus (3DOG) is a cryptocurrency and operates on the Ethereum platform. Cerberus has a current supply of 104,975,866 with 0 in circulation. The last known price of Cerberus is 0.00928811 USD and is down -19.89 over the last 24 hours. It is currently trading on 2 active market(s) with $107,962.83 traded over the last 24 hours. More information can be found at https://cerberusdao.finance.",https://cerberusdao.finance,https://t.me/daocerberus
15260,Talkado,TALK,"Talkado (TALK) is a cryptocurrency launched in 2021and operates on the Binance Smart Chain (BEP20) platform. Talkado has a current supply of 30,000,000,000,000,000 with 0 in circulation. The last known price of Talkado is 0 USD and is down -26.16 over the last 24 hours. It is currently trading on 2 active market(s) with $88,406.15 traded over the last 24 hours. More information can be found at https://talkado.finance.",https://talkado.finance,https://t.me/talkado
15266,Metagalaxy Land,MEGALAND,"Metagalaxy Land (MEGALAND) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. Metagalaxy Land has a current supply of 1,380,000,000,000,000 with 0 in circulation. The last known price of Metagalaxy Land is 0 USD and is up 8.89 over the last 24 hours. It is currently trading on 2 active market(s) with $172,983.10 traded over the last 24 hours. More information can be found at https://metagalaxyland.com/.",https://metagalaxyland.com/,https://t.me/metagalaxyland
15275,RXCGames,RXCG,"RXCGames (RXCG) is a cryptocurrency and operates on the Binance Smart Chain (BEP20) platform. RXCGames has a current supply of 100,000,000 with 0 in circulation. The last known price of RXCGames is 0.01043014 USD and is down -7.47 over the last 24 hours. It is currently trading on 1 active market(s) with $76,158.32 traded over the last 24 hours. More information can be found at http://rxcgames.com.",http://rxcgames.com,https://t.me/rxcgames
15286,Degree Crypto Token,DCT,"Degree Crypto Token (DCT) is a cryptocurrency launched in 2021and operates on the Tron20 platform. Degree Crypto Token has a current supply of 313,764.56209759 with 0 in circulation. The last known price of Degree Crypto Token is 557.86790552 USD and is up 1.29 over the last 24 hours. It is currently trading on 2 active market(s) with $99,111.69 traded over the last 24 hours. More information can be found at https://degreecrypto.com/.",https://degreecrypto.com/,https://t.me/degreecryptotokenofficial
